model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
GradientBoosting,Lança,real,-0.011698248203207293,0.011698248203207293,1
GradientBoosting,Lgbt,fake,0.0029391590204600236,0.0029391590204600236,1
GradientBoosting,Lula,fake,0.09526603411430513,0.09526603411430515,7
GradientBoosting,Maceió,fake,1.01447795808125e-31,1.01447795808125e-31,1
GradientBoosting,Magno,fake,1.3663295963525758e-31,1.3663295963525758e-31,1
GradientBoosting,Maria,fake,9.33551052892395e-05,9.33551052892395e-05,1
GradientBoosting,Mercury,real,-3.931825899962852e-06,3.931825899962852e-06,1
GradientBoosting,Missa,fake,0.00019548465632782163,0.00019548465632782163,1
GradientBoosting,Moreira,fake,0.01756999329069966,0.01756999329069966,1
GradientBoosting,Nova,real,-0.014352157029909544,0.014352157029909544,1
GradientBoosting,Paulo,real,-0.03012925741505465,0.03012925741505465,3
GradientBoosting,Portugal,real,-0.009395934353436834,0.009395934353436834,1
GradientBoosting,Psl,real,-0.0010448295201800945,0.0010448295201800945,1
GradientBoosting,Ramos,real,-0.050364611317081226,0.050364611317081226,1
GradientBoosting,Rio,real,-0.006777297189307344,0.006777297189307344,2
GradientBoosting,Silva,real,0.0,0.0,1
GradientBoosting,Supremo,real,-0.06271090941402166,0.06271090941402166,2
GradientBoosting,Tribunal,real,-0.018815100406228896,0.018815100406228896,2
GradientBoosting,Wilson,real,-8.89333333212802e-06,8.89333333212802e-06,1
GradientBoosting,Youtube,fake,2.1624389117881446e-05,2.1624389117881446e-05,1
GradientBoosting,Youtube,real,-0.006563170068507237,0.006563170068507237,1
GradientBoosting,_,fake,3.3842998666092506e-06,3.3842998666092506e-06,1
GradientBoosting,_,real,-0.004899737662859697,0.004899737662859697,1
GradientBoosting,a,fake,0.0037152956785108313,0.0037152956785108313,1
GradientBoosting,abaixo,fake,2.795482923466381e-06,2.795482923466381e-06,1
GradientBoosting,abertamente,fake,0.002796128922363919,0.002796128922363919,2
GradientBoosting,abraçar,real,-0.010969273761655997,0.010969273761655997,1
GradientBoosting,abril,real,-0.024149912940223114,0.024149912940223114,2
GradientBoosting,absurdo,fake,0.027417170111623174,0.027417170111623174,2
GradientBoosting,acabar,fake,0.1264109207306638,0.1264109207306638,4
GradientBoosting,aceitar,real,-0.021779095770751954,0.021779095770751954,1
GradientBoosting,acer,real,-0.037755195035782056,0.037755195035782056,4
GradientBoosting,acertar,fake,0.059321626540804875,0.059321626540804875,1
GradientBoosting,achar,real,-0.0003644871051549925,0.0003644871051549925,1
GradientBoosting,acima,real,-0.002079972018861484,0.002079972018861484,1
GradientBoosting,acontecer,real,-0.005117596477487137,0.005117596477487137,4
GradientBoosting,acontecimento,real,-0.013454061193352008,0.013454061193352008,1
GradientBoosting,acostumar,real,-0.0020674276673872368,0.0020674276673872368,1
GradientBoosting,acreditar,real,-0.006190337861963744,0.006190337861963744,1
GradientBoosting,adelio,real,-0.02159279558124198,0.02159279558124198,1
GradientBoosting,adesivaçar,fake,2.353258176244298e-30,2.353258176244298e-30,1
GradientBoosting,adesivaçar,real,0.0,0.0,1
GradientBoosting,adesivo,real,-0.014880504602907983,0.014880504602907983,2
GradientBoosting,adesão,fake,0.0036420873031128118,0.0036420873031128118,1
GradientBoosting,administrar,real,-0.013538251095360549,0.013538251095360549,1
GradientBoosting,admitir,fake,0.00363542688018574,0.00363542688018574,1
GradientBoosting,adotar,real,-0.0006500696347177406,0.0006500696347177406,1
GradientBoosting,agir,real,-0.015846235952020372,0.015846235952020372,1
GradientBoosting,agradecer,fake,0.003935721476532768,0.003935721476532768,1
GradientBoosting,agredir,fake,0.12609253402028522,0.12609253402028522,1
GradientBoosting,agressor,real,-0.013213984194640599,0.013213984194640599,1
GradientBoosting,aiiiiiii,fake,1.7430469044355508e-31,1.7430469044355508e-31,1
GradientBoosting,ainda,real,-0.007784774197341405,0.007784774197341405,4
GradientBoosting,ajuda,real,-1.2404250344334723e-05,1.2404250344334723e-05,1
GradientBoosting,ajudar,real,-0.016555428145457938,0.016555428145457938,2
GradientBoosting,ajude,real,-0.0007377822568507172,0.0007377822568507172,1
GradientBoosting,al,fake,1.5798498283918476e-32,1.5798498283918476e-32,1
GradientBoosting,alckmim,fake,0.002163389452682208,0.002163389452682208,1
GradientBoosting,algum,real,-0.013055911627750197,0.013055911627750194,5
GradientBoosting,alguém,fake,0.02059126896292339,0.02059126896292339,2
GradientBoosting,alguém,real,-0.014317901561251727,0.014317901561251727,2
GradientBoosting,alkmin,real,-1.4632461520253905e-05,1.4632461520253905e-05,1
GradientBoosting,almoço,real,-0.00012813795097188382,0.00012813795097188382,1
GradientBoosting,alok,real,0.0,0.0,1
GradientBoosting,aluno,real,-0.009700607552571223,0.009700607552571223,1
GradientBoosting,amar,real,-0.025366818218369967,0.025366818218369967,2
GradientBoosting,americano,real,-0.01775944869858369,0.01775944869858369,3
